name,price,rating,reviews,checkin_date,checkout_date
Hôtel Gabbie,167,8.0,233.0,2025-04-27,2025-04-28
Hotel Daval,84,6.0,590.0,2025-04-27,2025-04-28
Rose Bourbon,115,8.0,1.0,2025-04-27,2025-04-28
Motel One Paris-Porte Dorée,110,8.0,7.0,2025-04-27,2025-04-28
Hotel Cactus,88,7.0,1.0,2025-04-27,2025-04-28
Tipi,86,7.0,3.0,2025-04-27,2025-04-28
Hôtel Galileo Champs Elysées,172,8.0,1.0,2025-04-27,2025-04-28
Hotel Mimosa Paris,98,7.0,2.0,2025-04-27,2025-04-28
Hôtel des Beaux Arts,100,7.0,415.0,2025-04-27,2025-04-28
Hôtel Albert 1er Paris Lafayette,145,7.0,1.0,2025-04-27,2025-04-28
Hôtel Moulin Vert,94,6.0,1.0,2025-04-27,2025-04-28
Hôtel Coypel by Magna Arbor,100,7.0,2.0,2025-04-27,2025-04-28
Grand Hôtel De Paris,74,7.0,4.0,2025-04-27,2025-04-28
Little Hôtel,77,8.0,1.0,2025-04-27,2025-04-28
Ibis Paris Tour Eiffel Cambronne 15ème,109,7.0,10.0,2025-04-27,2025-04-28
Avenir Hotel Montmartre,95,8.0,2.0,2025-04-27,2025-04-28
Hôtel de France Gare de Lyon Bastille,132,8.0,4.0,2025-04-27,2025-04-28
Hôtel Claret Bercy,101,6.0,2.0,2025-04-27,2025-04-28
ibis Budget Paris La Villette 19ème,69,7.0,14.0,2025-04-27,2025-04-28
Hotel Cluny Square,128,8.0,2.0,2025-04-27,2025-04-28
Mercure Paris Pigalle Sacre Coeur,126,8.0,1.0,2025-04-27,2025-04-28
Beautiful Apartment - 1BD for 4P - Quartier Latin,252,8.0,13.0,2025-04-28,2025-04-29
Grand Hôtel De Paris,87,7.0,4.0,2025-04-28,2025-04-29
Hotel Luna Park,72,7.0,6.0,2025-04-28,2025-04-29
WS Louvre - Saint-Roch,140,8.0,508.0,2025-04-28,2025-04-29
Hôtel Claret Bercy,120,6.0,2.0,2025-04-28,2025-04-29
Les Artistes,190,9.0,1.0,2025-04-28,2025-04-29
Hôtel Beauquartier Montmartre,128,8.0,1.0,2025-04-28,2025-04-29
ibis Budget Paris La Villette 19ème,88,7.0,14.0,2025-04-28,2025-04-29
Hotel Cluny Square,157,8.0,2.0,2025-04-28,2025-04-29
ibis Paris Bercy Village,141,8.0,4.0,2025-04-28,2025-04-29
Exe Paris Centre,136,8.0,1.0,2025-04-28,2025-04-29
ibis budget Paris Porte De Montmartre,64,6.0,14.0,2025-04-28,2025-04-29
Est Hotel,124,8.0,8.0,2025-04-28,2025-04-29
Hôtel du Jardin des Plantes,198,7.0,2.0,2025-04-28,2025-04-29
Nouvel Hôtel Eiffel,149,7.0,1.0,2025-04-28,2025-04-29
Hôtel Veryste & Spa Paris,178,8.0,914.0,2025-04-28,2025-04-29
ibis Paris Bastille Opera,146,8.0,4.0,2025-04-28,2025-04-29
HotelF1 Paris Saint Ouen Marché Aux Puces,48,6.0,17.0,2025-04-28,2025-04-29
Luxelthe,106,7.0,2.0,2025-04-28,2025-04-29
Hotel Aida Opera,159,8.0,3.0,2025-04-28,2025-04-29
Hôtel Albert 1er Paris Lafayette,165,7.0,1.0,2025-04-28,2025-04-29
Avalon Cosy Hotel Paris,166,8.0,1.0,2025-04-28,2025-04-29
Nouvel Hôtel,120,7.0,1.0,2025-04-28,2025-04-29
Rose Bourbon,149,8.0,1.0,2025-04-28,2025-04-29
Virgina,111,8.0,3.0,2025-04-28,2025-04-29
Studio panthéon,108,,,2025-04-29,2025-04-30
Hôtel LEON,220,9.0,226.0,2025-04-29,2025-04-30
55 Hôtel Montparnasse,109,7.0,2.0,2025-04-29,2025-04-30
Grand Hôtel De Paris,105,7.0,4.0,2025-04-29,2025-04-30
WS Louvre - Saint-Roch,140,8.0,508.0,2025-04-29,2025-04-30
Hotel Luna Park,72,7.0,6.0,2025-04-29,2025-04-30
Hotel Cluny Square,157,8.0,2.0,2025-04-29,2025-04-30
Hôtel Claret Bercy,125,6.0,2.0,2025-04-29,2025-04-30
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-04-29,2025-04-30
Exe Paris Centre,136,8.0,1.0,2025-04-29,2025-04-30
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-29,2025-04-30
HotelF1 Paris Saint Ouen Marché Aux Puces,48,6.0,17.0,2025-04-29,2025-04-30
Au Pacific Hotel,142,8.0,4.0,2025-04-29,2025-04-30
Virgina,111,8.0,3.0,2025-04-29,2025-04-30
Hotel Mimosa Paris,122,7.0,2.0,2025-04-29,2025-04-30
Exe Panorama,154,8.0,1.0,2025-04-29,2025-04-30
Hotel des Belges,96,7.0,1.0,2025-04-29,2025-04-30
Motel One Paris-Porte Dorée,150,8.0,7.0,2025-04-29,2025-04-30
Best Western Ronceray Opéra,176,7.0,1.0,2025-04-29,2025-04-30
ibis Paris Bercy Village,158,8.0,4.0,2025-04-29,2025-04-30
Fred'Hotel,151,8.0,1.0,2025-04-29,2025-04-30
Les Jardins Du Luxembourg,252,9.0,1.0,2025-04-29,2025-04-30
Maison ELLE Paris,215,8.0,806.0,2025-04-29,2025-04-30
Hôtel Albert 1er Paris Lafayette,185,7.0,1.0,2025-04-29,2025-04-30
ibis Paris Bastille Opera,155,8.0,4.0,2025-04-29,2025-04-30
Hôtel Soft,136,7.0,2.0,2025-04-30,2025-05-01
55 Hôtel Montparnasse,97,7.0,2.0,2025-04-30,2025-05-01
Rose Bourbon,126,8.0,1.0,2025-04-30,2025-05-01
Grand Hôtel De Paris,105,7.0,4.0,2025-04-30,2025-05-01
Lennon by Avalon Hotel Paris Gare du Nord,89,7.0,2.0,2025-04-30,2025-05-01
Pavillon Monceau,126,7.0,2.0,2025-04-30,2025-05-01
citizenM Paris Gare de Lyon,186,8.0,10.0,2025-04-30,2025-05-01
Le Regent Montmartre by Hiphophostels,109,7.0,6.0,2025-04-30,2025-05-01
Best Western Bretagne Montparnasse,122,8.0,665.0,2025-04-30,2025-05-01
Hôtel Petit Saint-Honoré,134,7.0,2.0,2025-04-30,2025-05-01
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-04-30,2025-05-01
Hôtel Lodge In Paris 13,79,6.0,3.0,2025-04-30,2025-05-01
Luxelthe,106,7.0,2.0,2025-04-30,2025-05-01
ibis Styles Paris Buttes Chaumont,137,8.0,1.0,2025-04-30,2025-05-01
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-04-30,2025-05-01
Au Pacific Hotel,142,8.0,4.0,2025-04-30,2025-05-01
ibis Budget Paris La Villette 19ème,93,7.0,14.0,2025-04-30,2025-05-01
ibis budget Paris Porte De Montmartre,65,6.0,14.0,2025-04-30,2025-05-01
Hôtel La Parizienne,156,8.0,1.0,2025-04-30,2025-05-01
Hotel Le Rocroy,155,8.0,1.0,2025-04-30,2025-05-01
Hôtel Claret Bercy,134,6.0,2.0,2025-04-30,2025-05-01
Hotel OFF Paris Seine,201,8.0,2.0,2025-04-30,2025-05-01
Maison ELLE Paris,215,8.0,806.0,2025-04-30,2025-05-01
Avalon Cosy Hotel Paris,177,8.0,1.0,2025-04-30,2025-05-01
HotelF1 Paris Saint Ouen Marché Aux Puces,48,6.0,17.0,2025-04-30,2025-05-01
Résidence Port Royal - Jardin du Luxembourg,219,9.0,15.0,2025-05-01,2025-05-02
Hotel Cactus,99,7.0,1.0,2025-05-01,2025-05-02
Les Artistes,196,9.0,1.0,2025-05-01,2025-05-02
Hôtel Eiffel Turenne,195,8.0,1.0,2025-05-01,2025-05-02
Grand Hôtel De Paris,114,7.0,4.0,2025-05-01,2025-05-02
Hotel Luna Park,72,7.0,6.0,2025-05-01,2025-05-02
citizenM Paris Gare de Lyon,177,8.0,10.0,2025-05-01,2025-05-02
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-01,2025-05-02
ibis Paris Bercy Village,144,8.0,4.0,2025-05-01,2025-05-02
Hôtel Claret Bercy,115,6.0,2.0,2025-05-01,2025-05-02
Best Western Bretagne Montparnasse,136,8.0,665.0,2025-05-01,2025-05-02
Hôtel Du Midi Paris Montparnasse,153,8.0,2.0,2025-05-01,2025-05-02
Hôtel Albert 1er Paris Lafayette,175,7.0,1.0,2025-05-01,2025-05-02
Hôtel des Pavillons,142,7.0,1.0,2025-05-01,2025-05-02
Pavillon Monceau,138,7.0,2.0,2025-05-01,2025-05-02
Hotel Splendor Elysées,139,8.0,1.0,2025-05-01,2025-05-02
ibis Paris Tour Montparnasse 15eme,149,7.0,613.0,2025-05-01,2025-05-02
Maison ELLE Paris,215,8.0,806.0,2025-05-01,2025-05-02
Hôtel Exquis,147,8.0,1.0,2025-05-01,2025-05-02
Hotel France Albion,148,8.0,1.0,2025-05-01,2025-05-02
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-01,2025-05-02
Okko Hotels Paris Porte De Versailles,130,8.0,1.0,2025-05-01,2025-05-02
ibis budget Porte D'Orleans,84,7.0,8.0,2025-05-01,2025-05-02
ibis Paris Bastille Opera,157,8.0,4.0,2025-05-01,2025-05-02
Princesse Caroline,201,8.0,913.0,2025-05-01,2025-05-02
Hôtel LEON,239,9.0,226.0,2025-05-02,2025-05-03
Grand Hôtel De Paris,102,7.0,4.0,2025-05-02,2025-05-03
Hôtel Claret Bercy,121,6.0,2.0,2025-05-02,2025-05-03
Hotel Luna Park,72,7.0,6.0,2025-05-02,2025-05-03
ibis Budget Paris La Villette 19ème,93,7.0,14.0,2025-05-02,2025-05-03
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-02,2025-05-03
Les Artistes,207,9.0,1.0,2025-05-02,2025-05-03
Best Western Bretagne Montparnasse,136,8.0,665.0,2025-05-02,2025-05-03
ibis Paris La Villette Cité des Sciences 19ème,103,7.0,2.0,2025-05-02,2025-05-03
Timhotel Paris du Gare du Nord,146,7.0,325.0,2025-05-02,2025-05-03
ibis Paris Bercy Village,153,8.0,4.0,2025-05-02,2025-05-03
Hôtel du Square d'Anvers,127,6.0,2.0,2025-05-02,2025-05-03
Hôtel Paris Nord,97,6.0,1.0,2025-05-02,2025-05-03
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-05-02,2025-05-03
Hôtel des Métallos,157,7.0,958.0,2025-05-02,2025-05-03
Campanile Paris 14 - Maine Montparnasse,127,8.0,4.0,2025-05-02,2025-05-03
New Hotel Saint Lazare,106,6.0,1.0,2025-05-02,2025-05-03
ibis Paris Tour Montparnasse 15eme,169,7.0,613.0,2025-05-02,2025-05-03
MAISON SAINT CHARLES - ASSOCIATION HABITAT et HUMANISME ILE DE FRANCE,142,8.0,115.0,2025-05-02,2025-05-03
ibis Maine Montparnasse,132,7.0,1.0,2025-05-02,2025-05-03
Mercure Paris Centre Tour Eiffel,190,7.0,4.0,2025-05-02,2025-05-03
Mercure Paris Gare de l'Est,147,7.0,1.0,2025-05-02,2025-05-03
Mercure Tour Eiffel Grenelle,178,8.0,1.0,2025-05-02,2025-05-03
ibis budget Paris Porte de Vincennes,87,7.0,7.0,2025-05-02,2025-05-03
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-02,2025-05-03
Hôtel LEON,239,9.0,226.0,2025-05-03,2025-05-04
Grand Hôtel De Paris,123,7.0,4.0,2025-05-03,2025-05-04
Princesse Caroline,196,8.0,913.0,2025-05-03,2025-05-04
ibis Paris Bercy Village,144,8.0,4.0,2025-05-03,2025-05-04
Hôtel Claret Bercy,132,6.0,2.0,2025-05-03,2025-05-04
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-05-03,2025-05-04
citizenM Paris Gare de Lyon,195,8.0,10.0,2025-05-03,2025-05-04
Hôtel des Pavillons,142,7.0,1.0,2025-05-03,2025-05-04
Mercure Paris 15 Porte de Versailles,137,7.0,387.0,2025-05-03,2025-05-04
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-03,2025-05-04
Timhotel Paris du Gare du Nord,137,7.0,325.0,2025-05-03,2025-05-04
ibis Budget Paris La Villette 19ème,104,7.0,14.0,2025-05-03,2025-05-04
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-03,2025-05-04
Kopster Hotel Paris Porte de Versailles,151,8.0,573.0,2025-05-03,2025-05-04
Queens Boutique Hotel,151,8.0,710.0,2025-05-03,2025-05-04
Hotel Mimosa Paris,129,7.0,2.0,2025-05-03,2025-05-04
Hôtel Albert 1er Paris Lafayette,185,7.0,1.0,2025-05-03,2025-05-04
Appart'City Classic Paris La Villette,115,7.0,2.0,2025-05-03,2025-05-04
Kyriad Hotel XIII Italie Gobelins,143,7.0,4.0,2025-05-03,2025-05-04
Best Western Bretagne Montparnasse,150,8.0,665.0,2025-05-03,2025-05-04
Hôtel Paris Voltaire,134,8.0,2.0,2025-05-03,2025-05-04
Hôtel du Square d'Anvers,127,6.0,2.0,2025-05-03,2025-05-04
Mercure Paris Centre Tour Eiffel,201,7.0,4.0,2025-05-03,2025-05-04
Auteuil Tour Eiffel,187,8.0,2.0,2025-05-03,2025-05-04
Montparnasse Daguerre,173,8.0,2.0,2025-05-03,2025-05-04
Résidence Port Royal - Jardin du Luxembourg,346,9.0,15.0,2025-05-04,2025-05-05
Hotel Vacances Bleues Provinces Opera,141,8.0,5.0,2025-05-04,2025-05-05
Hôtel Artemisia Montmartre,215,8.0,524.0,2025-05-04,2025-05-05
Hotel Mimosa Paris,82,7.0,2.0,2025-05-04,2025-05-05
Grand Hôtel du Bel Air,68,7.0,2.0,2025-05-04,2025-05-05
Rose Bourbon,115,8.0,1.0,2025-05-04,2025-05-05
Arcadie Montparnasse,119,8.0,2.0,2025-05-04,2025-05-05
Hotel Cactus,88,7.0,1.0,2025-05-04,2025-05-05
Tipi,86,7.0,3.0,2025-05-04,2025-05-05
Hôtel Arvor Saint Georges,129,8.0,870.0,2025-05-04,2025-05-05
Les Artistes,167,9.0,1.0,2025-05-04,2025-05-05
Hotel Terminus Lyon,126,7.0,3.0,2025-05-04,2025-05-05
Hôtel Coypel by Magna Arbor,100,7.0,2.0,2025-05-04,2025-05-05
D'win,134,7.0,1.0,2025-05-04,2025-05-05
Hôtel Elixir,155,7.0,971.0,2025-05-04,2025-05-05
Hôtel Du Mont Dore Batignolles,99,8.0,878.0,2025-05-04,2025-05-05
Hôtel Moulin Vert,99,6.0,1.0,2025-05-04,2025-05-05
Hôtel Galileo Champs Elysées,184,8.0,1.0,2025-05-04,2025-05-05
Hotel Daval,95,6.0,590.0,2025-05-04,2025-05-05
Pavillon Monceau,115,7.0,2.0,2025-05-04,2025-05-05
Hôtel Juliette,98,7.0,1.0,2025-05-04,2025-05-05
Nouvel Hôtel Eiffel,143,7.0,1.0,2025-05-04,2025-05-05
Hotel La Manufacture,126,8.0,2.0,2025-05-04,2025-05-05
Résidence de Bourgogne,72,6.0,1.0,2025-05-04,2025-05-05
Hotel Leonard De Vinci 75011,87,6.0,2.0,2025-05-04,2025-05-05
Hotel Trianon Rive Gauche,270,8.0,4.0,2025-05-05,2025-05-06
Grand Hôtel De Paris,105,7.0,4.0,2025-05-05,2025-05-06
Maison Du Pré,102,7.0,2.0,2025-05-05,2025-05-06
Hôtel Arvor Saint Georges,140,8.0,870.0,2025-05-05,2025-05-06
Hôtel Veryste & Spa Paris,161,8.0,914.0,2025-05-05,2025-05-06
Au Pacific Hotel,137,8.0,4.0,2025-05-05,2025-05-06
Hotel Paix Republique,142,8.0,2.0,2025-05-05,2025-05-06
Hôtel Claret Bercy,113,6.0,2.0,2025-05-05,2025-05-06
Est Hotel,124,8.0,8.0,2025-05-05,2025-05-06
citizenM Paris Gare de Lyon,177,8.0,10.0,2025-05-05,2025-05-06
Nouvel Hôtel,110,7.0,1.0,2025-05-05,2025-05-06
Maison ELLE Paris,205,8.0,806.0,2025-05-05,2025-05-06
Hôtel Artemisia Montmartre,220,8.0,524.0,2025-05-05,2025-05-06
Hôtel Soft,130,7.0,2.0,2025-05-05,2025-05-06
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-05,2025-05-06
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-05,2025-05-06
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",169,8.0,1.0,2025-05-05,2025-05-06
Hôtel Sanso by HappyCulture,155,8.0,4.0,2025-05-05,2025-05-06
ibis Paris Bastille Opera,153,8.0,4.0,2025-05-05,2025-05-06
Best Western Bretagne Montparnasse,122,8.0,665.0,2025-05-05,2025-05-06
HotelF1 Paris Saint Ouen Marché Aux Puces,48,6.0,17.0,2025-05-05,2025-05-06
Verlain,127,8.0,1.0,2025-05-05,2025-05-06
Ibis Paris Tour Eiffel Cambronne 15ème,154,7.0,10.0,2025-05-05,2025-05-06
Hotel Mimosa Paris,122,7.0,2.0,2025-05-05,2025-05-06
ibis Budget Paris La Villette 19ème,95,7.0,14.0,2025-05-05,2025-05-06
Hôtel LEON,220,9.0,226.0,2025-05-06,2025-05-07
Best Western Bretagne Montparnasse,122,8.0,665.0,2025-05-06,2025-05-07
Hôtel Arvor Saint Georges,151,8.0,870.0,2025-05-06,2025-05-07
Grand Hôtel De Paris,123,7.0,4.0,2025-05-06,2025-05-07
Maison ELLE Paris,205,8.0,806.0,2025-05-06,2025-05-07
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-06,2025-05-07
Hôtel Claret Bercy,122,6.0,2.0,2025-05-06,2025-05-07
Best Western Ronceray Opéra,167,7.0,1.0,2025-05-06,2025-05-07
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",169,8.0,1.0,2025-05-06,2025-05-07
Hôtel Saint Germain,430,8.0,646.0,2025-05-06,2025-05-07
Hôtel Soft,130,7.0,2.0,2025-05-06,2025-05-07
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-06,2025-05-07
Hotel Mimosa Paris,121,7.0,2.0,2025-05-06,2025-05-07
ibis Styles Paris Bercy,172,7.0,9.0,2025-05-06,2025-05-07
Cosy studio in the Heart of Paris / Marais,93,8.0,49.0,2025-05-06,2025-05-07
Verlain,127,8.0,1.0,2025-05-06,2025-05-07
Nouvel Hôtel,115,7.0,1.0,2025-05-06,2025-05-07
B&B HOTEL Paris Porte des Lilas,99,7.0,14.0,2025-05-06,2025-05-07
Carladez Cambronne,146,7.0,2.0,2025-05-06,2025-05-07
Mercure Paris Centre Tour Eiffel,190,7.0,4.0,2025-05-06,2025-05-07
Timhotel Palais Royal,172,8.0,1.0,2025-05-06,2025-05-07
Hôtel Du Midi Paris Montparnasse,153,8.0,2.0,2025-05-06,2025-05-07
Hotel Luna Park,91,7.0,6.0,2025-05-06,2025-05-07
Hôtel Artemisia Montmartre,237,8.0,524.0,2025-05-06,2025-05-07
55 Hôtel Montparnasse,132,7.0,2.0,2025-05-06,2025-05-07
Magnificent studio - 2P- Quartier latin - Sorbonne,197,7.0,8.0,2025-05-07,2025-05-08
Hôtel Veryste & Spa Paris,155,8.0,914.0,2025-05-07,2025-05-08
Hotel Cactus,88,7.0,1.0,2025-05-07,2025-05-08
Grand Hôtel De Turin,110,7.0,1.0,2025-05-07,2025-05-08
Hôtel Exquis,124,8.0,1.0,2025-05-07,2025-05-08
Hotel Le Rocroy,144,8.0,1.0,2025-05-07,2025-05-08
Hotel Aida Opera,153,8.0,3.0,2025-05-07,2025-05-08
Hotel Luna Park,72,7.0,6.0,2025-05-07,2025-05-08
Au Pacific Hotel,137,8.0,4.0,2025-05-07,2025-05-08
Best Western Bretagne Montparnasse,122,8.0,665.0,2025-05-07,2025-05-08
Hôtel Arvor Saint Georges,151,8.0,870.0,2025-05-07,2025-05-08
Hotel Korner Montparnasse,125,7.0,588.0,2025-05-07,2025-05-08
Hotel Viator - Gare de Lyon,149,8.0,2.0,2025-05-07,2025-05-08
ibis Daumesnil Porte Doree,103,8.0,1.0,2025-05-07,2025-05-08
Grand Hôtel De Paris,123,7.0,4.0,2025-05-07,2025-05-08
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-07,2025-05-08
Hôtel Moulin Vert,99,6.0,1.0,2025-05-07,2025-05-08
Hôtel Artemisia Montmartre,220,8.0,524.0,2025-05-07,2025-05-08
Hotel Mimosa Paris,121,7.0,2.0,2025-05-07,2025-05-08
Maison ELLE Paris,205,8.0,806.0,2025-05-07,2025-05-08
Best Western Ronceray Opéra,167,7.0,1.0,2025-05-07,2025-05-08
Hôtel Claret Bercy,122,6.0,2.0,2025-05-07,2025-05-08
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-07,2025-05-08
Hôtel Soft,130,7.0,2.0,2025-05-07,2025-05-08
Carladez Cambronne,146,7.0,2.0,2025-05-07,2025-05-08
Hôtel LEON,220,9.0,226.0,2025-05-08,2025-05-09
Hôtel Arvor Saint Georges,140,8.0,870.0,2025-05-08,2025-05-09
Pavillon Monceau,115,7.0,2.0,2025-05-08,2025-05-09
Hotel Ekta Champs Elysées,184,8.0,1.0,2025-05-08,2025-05-09
Hotel Cactus,99,7.0,1.0,2025-05-08,2025-05-09
Hôtel Veryste & Spa Paris,173,8.0,914.0,2025-05-08,2025-05-09
Nouvel Hôtel Eiffel,149,7.0,1.0,2025-05-08,2025-05-09
Hotel Mimosa Paris,113,7.0,2.0,2025-05-08,2025-05-09
Grand Hôtel De Paris,100,7.0,4.0,2025-05-08,2025-05-09
Avalon Cosy Hotel Paris,149,8.0,1.0,2025-05-08,2025-05-09
Au Pacific Hotel,137,8.0,4.0,2025-05-08,2025-05-09
Hotel Luna Park,72,7.0,6.0,2025-05-08,2025-05-09
Hotel Opéra Opal,178,8.0,962.0,2025-05-08,2025-05-09
Hotel Le Rocroy,149,8.0,1.0,2025-05-08,2025-05-09
citizenM Paris Gare de Lyon,177,8.0,10.0,2025-05-08,2025-05-09
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-08,2025-05-09
Hôtel de France Gare de Lyon Bastille,173,8.0,4.0,2025-05-08,2025-05-09
Princesse Caroline,191,8.0,913.0,2025-05-08,2025-05-09
Les Artistes,201,9.0,1.0,2025-05-08,2025-05-09
Hotel Viator - Gare de Lyon,158,8.0,2.0,2025-05-08,2025-05-09
26 Faubourg - Ex-Hotel de Reims,139,7.0,1.0,2025-05-08,2025-05-09
Lennon by Avalon Hotel Paris Gare du Nord,100,7.0,2.0,2025-05-08,2025-05-09
Hôtel Du Midi Paris Montparnasse,153,8.0,2.0,2025-05-08,2025-05-09
ibis Paris Bercy Village,144,8.0,4.0,2025-05-08,2025-05-09
Est Hotel,132,8.0,8.0,2025-05-08,2025-05-09
Hôtel Brittany,330,8.0,1.0,2025-05-09,2025-05-10
Grand Hôtel De Paris,105,7.0,4.0,2025-05-09,2025-05-10
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-09,2025-05-10
Hôtel Veryste & Spa Paris,196,8.0,914.0,2025-05-09,2025-05-10
ibis Paris Bercy Village,144,8.0,4.0,2025-05-09,2025-05-10
Hotel Mimosa Paris,121,7.0,2.0,2025-05-09,2025-05-10
Hôtel Sanso by HappyCulture,164,8.0,4.0,2025-05-09,2025-05-10
Est Hotel,132,8.0,8.0,2025-05-09,2025-05-10
55 Hôtel Montparnasse,132,7.0,2.0,2025-05-09,2025-05-10
Les Artistes,213,9.0,1.0,2025-05-09,2025-05-10
Hôtel Claret Bercy,113,6.0,2.0,2025-05-09,2025-05-10
citizenM Paris Gare de Lyon,185,8.0,10.0,2025-05-09,2025-05-10
Mercure Paris Centre Tour Eiffel,190,7.0,4.0,2025-05-09,2025-05-10
ibis Budget Paris La Villette 19ème,96,7.0,14.0,2025-05-09,2025-05-10
Nouvel Hôtel Eiffel,172,7.0,1.0,2025-05-09,2025-05-10
Princesse Caroline,210,8.0,913.0,2025-05-09,2025-05-10
Hôtel Arvor Saint Georges,174,8.0,870.0,2025-05-09,2025-05-10
Hotel Paix Republique,169,8.0,2.0,2025-05-09,2025-05-10
Hôtel Lodge In Paris 13,88,6.0,3.0,2025-05-09,2025-05-10
Hotel Atelier Vavin,127,6.0,815.0,2025-05-09,2025-05-10
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-09,2025-05-10
Hotel Luna Park,91,7.0,6.0,2025-05-09,2025-05-10
ibis Paris Gare De L'Est TGV,137,7.0,1.0,2025-05-09,2025-05-10
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-05-09,2025-05-10
ibis Paris Bastille Opera,162,8.0,4.0,2025-05-09,2025-05-10
Hôtel LEON,239,9.0,226.0,2025-05-10,2025-05-11
ibis Paris Bercy Village,144,8.0,4.0,2025-05-10,2025-05-11
Mercure Paris Centre Tour Eiffel,190,7.0,4.0,2025-05-10,2025-05-11
Green hotels Confort Paris 13,119,7.0,1.0,2025-05-10,2025-05-11
Hôtel Lodge In Paris 13,88,6.0,3.0,2025-05-10,2025-05-11
Princesse Caroline,210,8.0,913.0,2025-05-10,2025-05-11
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-05-10,2025-05-11
Motel One Paris-Porte Dorée,160,8.0,7.0,2025-05-10,2025-05-11
Nouvel Hôtel Eiffel,184,7.0,1.0,2025-05-10,2025-05-11
"The Originals City, Hôtel Lecourbe, Paris Tour Eiffel",123,8.0,2.0,2025-05-10,2025-05-11
Hotel Paix Republique,169,8.0,2.0,2025-05-10,2025-05-11
Montparnasse Daguerre,173,8.0,2.0,2025-05-10,2025-05-11
Grand Hôtel du Bel Air,107,7.0,2.0,2025-05-10,2025-05-11
Hotel Atelier Vavin,138,6.0,815.0,2025-05-10,2025-05-11
Auteuil Tour Eiffel,199,8.0,2.0,2025-05-10,2025-05-11
Hotel Vacances Bleues Provinces Opera,217,8.0,5.0,2025-05-10,2025-05-11
Hôtel Paris Voltaire,134,8.0,2.0,2025-05-10,2025-05-11
New Hotel Saint Lazare,106,6.0,1.0,2025-05-10,2025-05-11
Arcadie Montparnasse,170,8.0,2.0,2025-05-10,2025-05-11
Les Jardins Du Luxembourg,277,9.0,1.0,2025-05-10,2025-05-11
ibis Styles Paris Bercy,224,7.0,9.0,2025-05-10,2025-05-11
Hôtel Soft,150,7.0,2.0,2025-05-10,2025-05-11
Hôtel Arvor Saint Georges,191,8.0,870.0,2025-05-10,2025-05-11
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",188,8.0,1.0,2025-05-10,2025-05-11
Okko Hotels Paris Porte De Versailles,140,8.0,1.0,2025-05-10,2025-05-11
Magnificent studio - 2P- Quartier latin - Sorbonne,197,7.0,8.0,2025-05-11,2025-05-12
Hotel Vacances Bleues Provinces Opera,126,8.0,5.0,2025-05-11,2025-05-12
Nouvel Hôtel Eiffel,103,7.0,1.0,2025-05-11,2025-05-12
Les Artistes,144,9.0,1.0,2025-05-11,2025-05-12
Hotel Mimosa Paris,90,7.0,2.0,2025-05-11,2025-05-12
Hôtel Coypel by Magna Arbor,93,7.0,2.0,2025-05-11,2025-05-12
D'win,122,7.0,1.0,2025-05-11,2025-05-12
Hotel Monsieur Helder,137,8.0,885.0,2025-05-11,2025-05-12
Tipi,86,7.0,3.0,2025-05-11,2025-05-12
Arcadie Montparnasse,120,8.0,2.0,2025-05-11,2025-05-12
Hôtel Veryste & Spa Paris,155,8.0,914.0,2025-05-11,2025-05-12
Hotel Cactus,88,7.0,1.0,2025-05-11,2025-05-12
Grand Hôtel De Turin,99,7.0,1.0,2025-05-11,2025-05-12
Rose Bourbon,126,8.0,1.0,2025-05-11,2025-05-12
Relais du Pré,127,8.0,1.0,2025-05-11,2025-05-12
Hôtel Galileo Champs Elysées,184,8.0,1.0,2025-05-11,2025-05-12
Hotel La Manufacture,126,8.0,2.0,2025-05-11,2025-05-12
